"Girokonto";"DE72 1203 0000 0011 4478 55"
""
"Zeitraum:";"01.07.2025 - 30.06.2026"
"Kontostand vom 30.06.2026:";"3.412,87 €"
""
"Buchungsdatum";"Wertstellung";"Status";"Zahlungspflichtige*r";"Zahlungsempfänger*in";"Verwendungszweck";"Umsatztyp";"IBAN";"Betrag (€)";"Gläubiger-ID";"Mandatsreferenz";"Kundenreferenz";"Kategorie";"Unterkategorie"
"12.12.25";"12.12.25";"Gebucht";"Lukas Mustermann";"Lehmanns.Media/Regensburg";"LEHMANNS SAGT DANKE. 2025-12-12T19:14:02 KFN 0 VJ 2812";"Ausgang";"";"-47,32";"";"";"";"5. education";"books"
"28.06.26";"28.06.26";"Gebucht";"Lukas Mustermann";"Naturstrom";"Abschlag 06/2026 Kundennr 361128740";"Ausgang";"DE81173069938214528789";"-35,62";"DE22N99962893028";"N-361128740";"";"8. fixed costs";"electricity"
"19.04.26";"19.04.26";"Gebucht";"Lukas Mustermann";"Philharmonie";"Lastschrift 04/2026 Ref 48121478";"Ausgang";"DE53907895677665754602";"-35,61";"DE22P73415148881";"P-48121478";"";"2. lifestyle&fun";"theatre/opera"
"10.01.26";"10.01.26";"Gebucht";"Lukas Mustermann";"MVV/Stuttgart";"MVV SAGT DANKE. 2026-01-10T09:25:17 KFN 0 VJ 2812";"Ausgang";"";"-65,20";"";"";"";"3. mobility";"öpnv"
"18.05.26";"18.05.26";"Gebucht";"Lukas Mustermann";"Der Freitag";"DER Abo Kd-Nr. 009978 05/2026";"Ausgang";"DE44298299316421282658";"-40,71";"DE22DF59702489105";"DF-009978";"";"7. abos";"(e)-papers"
"11.06.26";"11.06.26";"Gebucht";"Lukas Mustermann";"DocMorris.7397/Düsseldorf";"DOCMORRIS 14269376//Düsseldorf/DE 2026-06-11T16:08:06 KFN 0 VJ 2812";"Ausgang";"";"-71,28";"";"";"";"6. healthcare";"pharmacy"
"09.09.25";"09.09.25";"Gebucht";"Lukas Mustermann";"Decathlon.9415/Frankfurt";"DECATHLON 74676212//Frankfurt/DE 2025-09-09T17:11:07 KFN 0 VJ 2812";"Ausgang";"";"-110,18";"";"";"";"2. lifestyle&fun";"sports"
"29.07.25";"29.07.25";"Gebucht";"Lukas Mustermann";"Uniqlo.2337/Münster";"UNIQLO SAGT DANKE. 2025-07-29T12:02:38 KFN 0 VJ 2812";"Ausgang";"";"-106,56";"";"";"";"2. lifestyle&fun";"shopping (clothes)"
"05.05.26";"05.05.26";"Gebucht";"Lukas Mustermann";"E.ON Gas";"Abschlag 05/2026 Kundennr 08719571";"Ausgang";"DE56210004719406568590";"-69,02";"DE22EG03708614639";"EG-08719571";"";"8. fixed costs";"gas/heating"
"19.12.25";"19.12.25";"Gebucht";"Lukas Mustermann";"Buchhaus.Campe/Augsburg";"Kartenzahlung 2025-12-19T13:53:59 KFN 0 VJ 2812";"Ausgang";"";"-28,63";"";"";"";"5. education";"books"
"23.06.26";"23.06.26";"Gebucht";"Lukas Mustermann";"Vodafone Kabel";"Rechnung 06/2026 Kd-Nr. 081103";"Ausgang";"DE87738007789819687066";"-27,00";"DE22VK68843316509";"VK-081103";"";"8. fixed costs";"internet"
"17.11.25";"17.11.25";"Gebucht";"Lukas Mustermann";"ANTHROPIC";"ANTHROPIC Abo Kd-Nr. 5412387 11/2025";"Ausgang";"DE24937979007045594849";"-23,02";"DE22A67416623956";"A-5412387";"";"7. abos";"AI"
"12.06.26";"12.06.26";"Gebucht";"Lukas Mustermann";"M-net";"Rechnung 06/2026 Kd-Nr. 291269815";"Ausgang";"DE33453384309269788331";"-24,32";"DE22M02085205645";"M-291269815";"";"8. fixed costs";"internet"
"18.08.25";"18.08.25";"Gebucht";"Lukas Mustermann";"Pizza.Hut/Wuppertal";"PIZZA 2025-08-18T10:00:03 KFN 0 VJ 2812";"Ausgang";"";"-48,74";"";"";"";"2. lifestyle&fun";"going out (food&drinks)"
"17.02.26";"17.02.26";"Gebucht";"Lukas Mustermann";"Getsafe";"Versicherungsbeitrag Police 699818 02/2026";"Ausgang";"DE92371044907113646890";"-18,99";"DE22G68878580391";"G-699818";"";"8. fixed costs";"insurance"
"30.04.26";"30.04.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"3451502528546 PP.4855.PP . NORD APOTHEKE, Ihr Einkauf bei NORD APOTHEKE";"Ausgang";"DE88500700100175526303";"-52,61";"LU96ZZZ0000000000000000058";"5PYM130873089KV";"";"6. healthcare";"pharmacy"
"11.03.26";"11.03.26";"Gebucht";"Lukas Mustermann";"Kieser Training";"KIESER Abo Kd-Nr. 06809838 03/2026";"Ausgang";"DE31934650275860345633";"-84,52";"DE22KT38923495245";"KT-06809838";"";"7. abos";"gym"
"06.09.25";"06.09.25";"Gebucht";"Lukas Mustermann";"Landal.GreenParks.2798/Bonn";"LANDAL SAGT DANKE. 2025-09-06T17:11:45 KFN 0 VJ 2812";"Ausgang";"";"-788,34";"";"";"";"2. lifestyle&fun";"vacation"
"07.08.25";"07.08.25";"Gebucht";"Lukas Mustermann";"R+V Versicherung";"Versicherungsbeitrag Police 9454164 08/2025";"Ausgang";"DE60715006652853004557";"-46,27";"DE22RV86859222200";"RV-9454164";"";"8. fixed costs";"insurance"
"21.11.25";"21.11.25";"Gebucht";"Lukas Mustermann";"Orthopädie.Dr..Fischer.817/Münster";"ORTHOPÄDIE 2025-11-21T19:41:03 KFN 0 VJ 2812";"Ausgang";"";"-125,16";"";"";"";"6. healthcare";"doctor"
"10.03.26";"10.03.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"5861793271040 PP.4855.PP . INTERSPORT, Ihr Einkauf bei INTERSPORT";"Ausgang";"DE88500700100175526303";"-142,50";"LU96ZZZ0000000000000000058";"5PYM541152621KV";"";"2. lifestyle&fun";"sports"
"04.03.26";"04.03.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"8231299570472 PP.4855.PP . DECATHLON FAHRRAD, Ihr Einkauf bei DECATHLON FAHRRAD";"Ausgang";"DE88500700100175526303";"-998,82";"LU96ZZZ0000000000000000058";"5PYM642612120KV";"";"3. mobility";"bicycle"
"12.04.26";"12.04.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"8066154598586 PP.4855.PP . FIGMA, Ihr Einkauf bei FIGMA";"Ausgang";"DE88500700100175526303";"-108,97";"LU96ZZZ0000000000000000058";"5PYM635654180KV";"";"7. abos";"cloud/software"
"08.07.25";"08.07.25";"Gebucht";"Lukas Mustermann";"Allianz";"Versicherungsbeitrag Police 586233487 07/2025";"Ausgang";"DE81934211474675732514";"-17,72";"DE22A15617312432";"A-586233487";"";"8. fixed costs";"insurance"
"04.04.26";"04.04.26";"Gebucht";"Lukas Mustermann";"AXA";"Versicherungsbeitrag Police 028928149 04/2026";"Ausgang";"DE89656917815483611538";"-182,27";"DE22A33664493474";"A-028928149";"";"8. fixed costs";"insurance"
"05.02.26";"05.02.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"5517208496498 PP.4855.PP . RADBAG, Ihr Einkauf bei RADBAG";"Ausgang";"DE88500700100175526303";"-39,96";"LU96ZZZ0000000000000000058";"5PYM560125625KV";"";"2. lifestyle&fun";"presents"
"29.10.25";"29.10.25";"Gebucht";"Lukas Mustermann";"Intersport/Augsburg";"INTERSPORT 11780068//Augsburg/DE 2025-10-29T09:13:10 KFN 0 VJ 2812";"Ausgang";"";"-109,98";"";"";"";"2. lifestyle&fun";"sports"
"03.02.26";"03.02.26";"Gebucht";"Lukas Mustermann";"Intersport/Bonn";"INTERSPORT 2026-02-03T09:18:38 KFN 0 VJ 2812";"Ausgang";"";"-31,81";"";"";"";"2. lifestyle&fun";"sports"
"22.01.26";"22.01.26";"Gebucht";"Lukas Mustermann";"PYUR";"Rechnung 01/2026 Kd-Nr. 9177360";"Ausgang";"DE53908110007783182637";"-49,01";"DE22P41987032250";"P-9177360";"";"8. fixed costs";"telephone"
"16.02.26";"16.02.26";"Gebucht";"Lukas Mustermann";"Biohof.Ackermann/Köln";"BIOHOF 2026-02-16T09:58:14 KFN 0 VJ 2812";"Ausgang";"";"-41,12";"";"";"";"1. groceries";"farmers market"
"25.06.26";"25.06.26";"Gebucht";"Lukas Mustermann";"Sky Deutschland";"SKY Abo Kd-Nr. 867152 06/2026";"Ausgang";"DE07710740433689579672";"-7,01";"DE22SD46105110900";"SD-867152";"";"7. abos";"streaming"
"18.10.25";"18.10.25";"Gebucht";"Lukas Mustermann";"Vattenfall Wärme";"Abschlag 10/2025 Kundennr 4700429";"Ausgang";"DE55471200731680806824";"-208,62";"DE22VW23997767532";"VW-4700429";"";"8. fixed costs";"gas/heating"
"19.04.26";"19.04.26";"Gebucht";"Lukas Mustermann";"Fitnessstudio Aktiv";"FITNESSSTUDIO Abo Kd-Nr. 6692325 04/2026";"Ausgang";"DE72734689270472334466";"-48,37";"DE22FA61051496180";"FA-6692325";"";"7. abos";"gym"
"07.05.26";"07.05.26";"Gebucht";"Lukas Mustermann";"Praxis.Dr..Wagner/Bonn";"PRAXIS 78907519//Bonn/DE 2026-05-07T15:18:47 KFN 0 VJ 2812";"Ausgang";"";"-98,99";"";"";"";"6. healthcare";"doctor"
"05.02.26";"05.02.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"1249125652373 PP.4855.PP . ZARA, Ihr Einkauf bei ZARA";"Ausgang";"DE88500700100175526303";"-176,42";"LU96ZZZ0000000000000000058";"5PYM415177345KV";"";"2. lifestyle&fun";"shopping (clothes)"
"08.09.25";"08.09.25";"Gebucht";"Lukas Mustermann";"Kletterhalle.Nordwand/Wuppertal";"KLETTERHALLE SAGT DANKE. 2025-09-08T16:40:09 KFN 0 VJ 2812";"Ausgang";"";"-122,52";"";"";"";"2. lifestyle&fun";"sports"
"09.09.25";"09.09.25";"Gebucht";"Lukas Mustermann";"ADAC";"ADAC Abo Kd-Nr. 193790229 09/2025";"Ausgang";"DE30944312134557999007";"-89,21";"DE22A25668723063";"A-193790229";"";"7. abos";"memberships"
"06.05.26";"06.05.26";"Gebucht";"Lukas Mustermann";"Ryanair";"Lastschrift 05/2026 Ref 7868765";"Ausgang";"DE32690973846895009751";"-793,90";"DE22R97128478189";"R-7868765";"";"2. lifestyle&fun";"vacation"
"26.04.26";"26.04.26";"Gebucht";"Lukas Mustermann";"Telekom Internet";"Rechnung 04/2026 Kd-Nr. 03242216";"Ausgang";"DE45324421461004983590";"-54,40";"DE22TI05819836514";"TI-03242216";"";"8. fixed costs";"internet"
"27.09.25";"27.09.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"1757804104866 PP.4855.PP . CURSOR, Ihr Einkauf bei CURSOR";"Ausgang";"DE88500700100175526303";"-20,33";"LU96ZZZ0000000000000000058";"5PYM718644262KV";"";"7. abos";"AI"
"09.07.25";"09.07.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"1809190158144 PP.4855.PP . ENGELHORN SPORTS, Ihr Einkauf bei ENGELHORN SPORTS";"Ausgang";"DE88500700100175526303";"-69,65";"LU96ZZZ0000000000000000058";"5PYM914766072KV";"";"2. lifestyle&fun";"sports"
"07.06.26";"07.06.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"6484673574223 PP.4855.PP . FUNKTAXI, Ihr Einkauf bei FUNKTAXI";"Ausgang";"DE88500700100175526303";"-53,04";"LU96ZZZ0000000000000000058";"5PYM322280194KV";"";"3. mobility";"taxi"
"12.10.25";"12.10.25";"Gebucht";"Lukas Mustermann";"Gasag";"Abschlag 10/2025 Kundennr 911866411";"Ausgang";"DE51644659239659782690";"-62,62";"DE22G08004703226";"G-911866411";"";"8. fixed costs";"gas/heating"
"02.02.26";"02.02.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"8282742257905 PP.4855.PP . BLOCK HOUSE, Ihr Einkauf bei BLOCK HOUSE";"Ausgang";"DE88500700100175526303";"-24,97";"LU96ZZZ0000000000000000058";"5PYM072368876KV";"";"2. lifestyle&fun";"going out (food&drinks)"
"22.12.25";"22.12.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"6922394071734 PP.4855.PP . RUNWAY, Ihr Einkauf bei RUNWAY";"Ausgang";"DE88500700100175526303";"-34,82";"LU96ZZZ0000000000000000058";"5PYM346609547KV";"";"7. abos";"AI"
"07.06.26";"07.06.26";"Gebucht";"Lukas Mustermann";"Otelo";"Rechnung 06/2026 Kd-Nr. 515822309";"Ausgang";"DE47605967656124983344";"-39,23";"DE22O14679693892";"O-515822309";"";"8. fixed costs";"telephone"
"07.04.26";"07.04.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"6089170052291 PP.4855.PP . ANTHROPIC, Ihr Einkauf bei ANTHROPIC";"Ausgang";"DE88500700100175526303";"-13,35";"LU96ZZZ0000000000000000058";"5PYM845749659KV";"";"7. abos";"AI"
"12.12.25";"12.12.25";"Gebucht";"Lukas Mustermann";"DB Fernverkehr";"Lastschrift 12/2025 Ref 982143395";"Ausgang";"DE27536749785249141686";"-39,87";"DE22DF01347789489";"DF-982143395";"";"3. mobility";"train tickets"
"05.04.26";"05.04.26";"Gebucht";"Lukas Mustermann";"Signal Iduna";"Versicherungsbeitrag Police 9686367 04/2026";"Ausgang";"DE76396635273600755040";"-112,33";"DE22SI84138389011";"SI-9686367";"";"8. fixed costs";"insurance"
"09.10.25";"09.10.25";"Gebucht";"Lukas Mustermann";"Flying.Tiger/Essen";"FLYING SAGT DANKE. 2025-10-09T14:12:47 KFN 0 VJ 2812";"Ausgang";"";"-47,87";"";"";"";"2. lifestyle&fun";"presents"
"24.11.25";"24.11.25";"Gebucht";"Lukas Mustermann";"MVV Energie";"Abschlag 11/2025 Kundennr 459218931";"Ausgang";"DE05876869461841657141";"-133,81";"DE22ME78741056632";"ME-459218931";"";"8. fixed costs";"gas/heating"
"24.02.26";"24.02.26";"Gebucht";"Lukas Mustermann";"nahkauf/Augsburg";"NAHKAUF 2026-02-24T17:54:15 KFN 0 VJ 2812";"Ausgang";"";"-44,77";"";"";"";"1. groceries";"supermarket"
"17.11.25";"17.11.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"0803586240574 PP.4855.PP . DEEZER, Ihr Einkauf bei DEEZER";"Ausgang";"DE88500700100175526303";"-15,00";"LU96ZZZ0000000000000000058";"5PYM450999863KV";"";"7. abos";"streaming"
"22.01.26";"22.01.26";"Gebucht";"Lukas Mustermann";"Vultr";"VULTR Abo Kd-Nr. 1715111 01/2026";"Ausgang";"DE42412484546731371741";"-49,68";"DE22V90669545085";"V-1715111";"";"7. abos";"self-hosting"
"19.12.25";"19.12.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"4829878192147 PP.4855.PP . MICROSOFT 365, Ihr Einkauf bei MICROSOFT 365";"Ausgang";"DE88500700100175526303";"-102,93";"LU96ZZZ0000000000000000058";"5PYM498474604KV";"";"7. abos";"cloud/software"
"14.10.25";"14.10.25";"Gebucht";"Lukas Mustermann";"KVB Köln";"Lastschrift 10/2025 Ref 1829716";"Ausgang";"DE81572450000001529113";"-14,29";"DE22KK71785090255";"KK-1829716";"";"3. mobility";"öpnv"
"01.09.25";"01.09.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"5510954252750 PP.4855.PP . VULTR, Ihr Einkauf bei VULTR";"Ausgang";"DE88500700100175526303";"-52,33";"LU96ZZZ0000000000000000058";"5PYM568808482KV";"";"7. abos";"self-hosting"
"07.12.25";"07.12.25";"Gebucht";"Lukas Mustermann";"Saturn/Aachen";"SATURN 91779323//Aachen/DE 2025-12-07T11:20:42 KFN 0 VJ 2812";"Ausgang";"";"-88,34";"";"";"";"2. lifestyle&fun";"shopping (rest)"
"31.03.26";"31.03.26";"Gebucht";"Lukas Mustermann";"openHPI/Köln";"OPENHPI 2026-03-31T21:22:58 KFN 0 VJ 2812";"Ausgang";"";"-99,81";"";"";"";"5. education";"online courses"
"03.03.26";"03.03.26";"Gebucht";"Lukas Mustermann";"Sportverein TSV";"SPORTVEREIN Abo Kd-Nr. 10960066 03/2026";"Ausgang";"DE16153176602445697918";"-27,07";"DE22ST14336975755";"ST-10960066";"";"7. abos";"memberships"
"05.07.25";"05.07.25";"Gebucht";"Lukas Mustermann";"Elbphilharmonie";"Lastschrift 07/2025 Ref 68356521";"Ausgang";"DE56818209679042271133";"-127,82";"DE22E22889857254";"E-68356521";"";"2. lifestyle&fun";"theatre/opera"
"20.09.25";"20.09.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"7466535389629 PP.4855.PP . LEHMANNS MEDIA, Ihr Einkauf bei LEHMANNS MEDIA";"Ausgang";"DE88500700100175526303";"-25,18";"LU96ZZZ0000000000000000058";"5PYM853243679KV";"";"5. education";"books"
"25.05.26";"25.05.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"8213711842547 PP.4855.PP . MÜLLER DROGERIE, Ihr Einkauf bei MÜLLER DROGERIE";"Ausgang";"DE88500700100175526303";"-9,45";"LU96ZZZ0000000000000000058";"5PYM681826832KV";"";"2. lifestyle&fun";"shopping (rest)"
"05.10.25";"05.10.25";"Gebucht";"Lukas Mustermann";"Mailbox.org";"MAILBOX.ORG Abo Kd-Nr. 18016648 10/2025";"Ausgang";"DE02362801938895311543";"-15,18";"DE22M97815734159";"M-18016648";"";"7. abos";"self-hosting"
"14.10.25";"14.10.25";"Gebucht";"Lukas Mustermann";"Dussmann.das.KulturKaufhaus.7117/Nürnberg";"DUSSMANN SAGT DANKE. 2025-10-14T10:13:56 KFN 0 VJ 2812";"Ausgang";"";"-65,01";"";"";"";"5. education";"books"
"07.11.25";"07.11.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"9812130088238 PP.4855.PP . DISNEY PLUS, Ihr Einkauf bei DISNEY PLUS";"Ausgang";"DE88500700100175526303";"-21,46";"LU96ZZZ0000000000000000058";"5PYM469908672KV";"";"7. abos";"streaming"
"14.07.25";"14.07.25";"Gebucht";"Lukas Mustermann";"Ökostrom Greenpeace Energy";"Abschlag 07/2025 Kundennr 848994";"Ausgang";"DE54949725472047442175";"-97,02";"DE22ÖGE63949046514";"ÖGE-848994";"";"8. fixed costs";"electricity"
"24.08.25";"24.08.25";"Gebucht";"Lukas Mustermann";"Semperoper/Freiburg";"SEMPEROPER 2025-08-24T17:09:52 KFN 0 VJ 2812";"Ausgang";"";"-62,27";"";"";"";"2. lifestyle&fun";"theatre/opera"
"21.09.25";"21.09.25";"Gebucht";"Lukas Mustermann";"Rupprecht.Buchhandlung/Münster";"RUPPRECHT SAGT DANKE. 2025-09-21T09:18:05 KFN 0 VJ 2812";"Ausgang";"";"-68,15";"";"";"";"5. education";"books"
"20.04.26";"20.04.26";"Gebucht";"Lukas Mustermann";"JAKO-O";"Lastschrift 04/2026 Ref 2253332";"Ausgang";"DE02351025550193545036";"-293,13";"DE22J98884393332";"J-2253332";"";"4. family";"family"
"21.12.25";"21.12.25";"Gebucht";"Lukas Mustermann";"Hautarztpraxis.Dr..Weber/Mannheim";"HAUTARZTPRAXIS 70305687//Mannheim/DE 2025-12-21T10:31:59 KFN 0 VJ 2812";"Ausgang";"";"-203,93";"";"";"";"6. healthcare";"doctor"
"12.09.25";"12.09.25";"Gebucht";"Lukas Mustermann";"Mrs Sporty";"MRS Abo Kd-Nr. 30297081 09/2025";"Ausgang";"DE37229821093524392295";"-80,50";"DE22MS01496284076";"MS-30297081";"";"7. abos";"gym"
"16.10.25";"16.10.25";"Gebucht";"Lukas Mustermann";"Body Street";"BODY Abo Kd-Nr. 663694728 10/2025";"Ausgang";"DE13265984503379029403";"-59,63";"DE22BS75353132452";"BS-663694728";"";"7. abos";"gym"
"10.02.26";"10.02.26";"Gebucht";"Lukas Mustermann";"Praxis.Dr..Hoffmann/Bremen";"PRAXIS 55446053//Bremen/DE 2026-02-10T19:25:47 KFN 0 VJ 2812";"Ausgang";"";"-189,46";"";"";"";"6. healthcare";"doctor"
"14.09.25";"14.09.25";"Gebucht";"Lukas Mustermann";"Techniker Krankenkasse";"Versicherungsbeitrag Police 26562616 09/2025";"Ausgang";"DE04643007247660531397";"-71,26";"DE22TK83747669377";"TK-26562616";"";"8. fixed costs";"insurance"
"15.05.26";"15.05.26";"Gebucht";"Lukas Mustermann";"Zahnarztpraxis.Dr..Klein.5697/Lübeck";"ZAHNARZTPRAXIS SAGT DANKE. 2026-05-15T11:39:25 KFN 0 VJ 2812";"Ausgang";"";"-73,56";"";"";"";"6. healthcare";"doctor"
"07.03.26";"07.03.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"1680956418541 PP.4855.PP . POE, Ihr Einkauf bei POE";"Ausgang";"DE88500700100175526303";"-21,83";"LU96ZZZ0000000000000000058";"5PYM333665028KV";"";"7. abos";"AI"
"29.12.25";"29.12.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"4079923045323 PP.4855.PP . HUGENDUBEL, Ihr Einkauf bei HUGENDUBEL";"Ausgang";"DE88500700100175526303";"-68,10";"LU96ZZZ0000000000000000058";"5PYM167781456KV";"";"5. education";"books"
"17.08.25";"17.08.25";"Gebucht";"Lukas Mustermann";"Hautarztpraxis Dr. Weber";"Lastschrift 08/2025 Ref 826110";"Ausgang";"DE35659429920237666969";"-174,25";"DE22HDW22953386194";"HDW-826110";"";"6. healthcare";"doctor"
"21.08.25";"21.08.25";"Gebucht";"Lukas Mustermann";"EnBW Gas";"Abschlag 08/2025 Kundennr 77170775";"Ausgang";"DE76627106104203073538";"-133,61";"DE22EG68281597800";"EG-77170775";"";"8. fixed costs";"gas/heating"
"09.02.26";"09.02.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"7075877712151 PP.4855.PP . UCI KINOWELT, Ihr Einkauf bei UCI KINOWELT";"Ausgang";"DE88500700100175526303";"-11,13";"LU96ZZZ0000000000000000058";"5PYM342284993KV";"";"2. lifestyle&fun";"cinema"
"18.06.26";"18.06.26";"Gebucht";"Lukas Mustermann";"DB.Fernverkehr.0250/Aachen";"DB 2026-06-18T12:43:53 KFN 0 VJ 2812";"Ausgang";"";"-18,55";"";"";"";"3. mobility";"train tickets"
"23.11.25";"23.11.25";"Gebucht";"Lukas Mustermann";"Imkerei.Sommer/Mannheim";"IMKEREI 25462914//Mannheim/DE 2025-11-23T11:21:05 KFN 0 VJ 2812";"Ausgang";"";"-14,33";"";"";"";"1. groceries";"farmers market"
"07.05.26";"07.05.26";"Gebucht";"Lukas Mustermann";"GEWOBA";"Miete 05/2026 Whg 38418757";"Ausgang";"DE61765722458836607983";"-566,29";"DE22G34083378361";"G-38418757";"";"8. fixed costs";"rent"
"17.12.25";"17.12.25";"Gebucht";"Lukas Mustermann";"Rose.Bikes/Essen";"ROSE 79551562//Essen/DE 2025-12-17T15:45:03 KFN 0 VJ 2812";"Ausgang";"";"-475,58";"";"";"";"3. mobility";"bicycle"
"28.12.25";"28.12.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"8156326868507 PP.4855.PP . MANUFACTUM, Ihr Einkauf bei MANUFACTUM";"Ausgang";"DE88500700100175526303";"-49,84";"LU96ZZZ0000000000000000058";"5PYM451066343KV";"";"2. lifestyle&fun";"presents"
"23.07.25";"23.07.25";"Gebucht";"Lukas Mustermann";"Decathlon.Fahrrad/Berlin";"DECATHLON SAGT DANKE. 2025-07-23T17:43:00 KFN 0 VJ 2812";"Ausgang";"";"-57,57";"";"";"";"3. mobility";"bicycle"
"13.07.25";"13.07.25";"Gebucht";"Lukas Mustermann";"Kammerspiele";"Lastschrift 07/2025 Ref 53380339";"Ausgang";"DE68527017130232129833";"-43,65";"DE22K81674233629";"K-53380339";"";"2. lifestyle&fun";"theatre/opera"
"25.01.26";"25.01.26";"Gebucht";"Lukas Mustermann";"Greenpeace";"GREENPEACE Abo Kd-Nr. 34037152 01/2026";"Ausgang";"DE43109156830953122526";"-71,56";"DE22G49747870676";"G-34037152";"";"7. abos";"memberships"
"13.06.26";"13.06.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"3681541858990 PP.4855.PP . SPRACHSCHULE BERLITZ, Ihr Einkauf bei SPRACHSCHULE BERLITZ";"Ausgang";"DE88500700100175526303";"-194,01";"LU96ZZZ0000000000000000058";"5PYM027729108KV";"";"5. education";"online courses"
"02.01.26";"02.01.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"8815793763928 PP.4855.PP . RADBAG, Ihr Einkauf bei RADBAG";"Ausgang";"DE88500700100175526303";"-21,95";"LU96ZZZ0000000000000000058";"5PYM369294455KV";"";"2. lifestyle&fun";"presents"
"13.07.25";"13.07.25";"Gebucht";"Lukas Mustermann";"Thüga";"Abschlag 07/2025 Kundennr 819242";"Ausgang";"DE41296359752288320939";"-148,40";"DE22T74980092936";"T-819242";"";"8. fixed costs";"gas/heating"
"07.02.26";"07.02.26";"Gebucht";"Lukas Mustermann";"Hautarztpraxis.Dr..Weber/Rostock";"Kartenzahlung 2026-02-07T17:30:45 KFN 0 VJ 2812";"Ausgang";"";"-107,25";"";"";"";"6. healthcare";"doctor"
"30.03.26";"30.03.26";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"1478911797269 PP.4855.PP . CITY TAXI, Ihr Einkauf bei CITY TAXI";"Ausgang";"DE88500700100175526303";"-19,58";"LU96ZZZ0000000000000000058";"5PYM999498128KV";"";"3. mobility";"taxi"
"03.07.25";"03.07.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"0624479513305 PP.4855.PP . TK MAXX, Ihr Einkauf bei TK MAXX";"Ausgang";"DE88500700100175526303";"-98,47";"LU96ZZZ0000000000000000058";"5PYM319497969KV";"";"2. lifestyle&fun";"shopping (clothes)"
"23.10.25";"23.10.25";"Gebucht";"Lukas Mustermann";"Barmenia";"Versicherungsbeitrag Police 792118 10/2025";"Ausgang";"DE28913051027190581479";"-87,19";"DE22B60562330947";"B-792118";"";"8. fixed costs";"insurance"
"23.11.25";"23.11.25";"Gebucht";"Lukas Mustermann";"Wikimedia";"WIKIMEDIA Abo Kd-Nr. 14427197 11/2025";"Ausgang";"DE45314595508002906954";"-56,23";"DE22W73564272943";"W-14427197";"";"7. abos";"memberships"
"16.08.25";"16.08.25";"Gebucht";"Lukas Mustermann";"PayPal Europe S.a.r.l. et Cie S.C.A";"1284033399771 PP.4855.PP . S.OLIVER, Ihr Einkauf bei S.OLIVER";"Ausgang";"DE88500700100175526303";"-167,34";"LU96ZZZ0000000000000000058";"5PYM805137171KV";"";"2. lifestyle&fun";"shopping (clothes)"
"17.04.26";"17.04.26";"Gebucht";"Lukas Mustermann";"DEVK";"Versicherungsbeitrag Police 933757901 04/2026";"Ausgang";"DE55088063958454505296";"-209,34";"DE22D53704768098";"D-933757901";"";"8. fixed costs";"insurance"
